fecha,hora,co_centenario,no2_centenario,pm10_centenario,co_cordoba,no2_cordoba,pm10_cordoba,co_la_boca,no2_la_boca,pm10_la_boca
3/27/2019,5,0.47,19,22,0.64,23,31,0.29,28,30
3/27/2019,6,0.47,22,23,0.64,25,32,0.32,22,30
3/27/2019,7,0.48,22,23,0.66,29,32,0.35,22,30
3/27/2019,8,0.55,26,24,0.75,31,33,0.41,24,30
3/27/2019,9,0.64,33,24,0.82,30,34,0.45,29,31
3/27/2019,10,0.64,21,25,0.82,21,32,0.48,30,31
3/27/2019,11,0.64,17,24,0.84,19,31,0.49,17,31
3/27/2019,12,0.64,17,24,0.87,19,31,0.49,16,31
3/27/2019,13,0.64,11,23,0.89,18,29,0.49,15,29
3/27/2019,14,0.64,11,23,0.91,18,28,0.5,17,29
3/27/2019,15,0.62,9,23,0.91,19,28,0.49,18,28
3/27/2019,16,0.55,10,23,0.85,17,28,0.46,16,29
3/27/2019,17,0.45,13,24,0.84,21,29,0.43,17,28
3/27/2019,18,0.43,16,24,0.86,22,28,0.41,20,27
3/27/2019,19,0.44,20,24,0.9,27,29,0.41,24,28
3/27/2019,20,0.44,19,23,0.89,22,29,0.41,18,28
3/27/2019,21,0.44,21,23,0.89,22,29,0.41,18,28
3/27/2019,22,0.45,20,23,0.89,21,29,0.41,20,28
3/27/2019,23,0.45,18,23,0.87,20,29,0.4,18,28
3/27/2019,24,0.45,14,23,0.85,19,29,0.39,15,27
3/28/2019,1,0.43,13,22,0.83,16,28,0.37,14,27
3/28/2019,2,0.42,15,21,0.78,12,28,0.34,6,26
3/28/2019,3,0.39,17,21,0.72,14,28,0.31,6,26
3/28/2019,4,0.36,9,21,0.68,12,27,0.3,10,26
3/28/2019,5,0.33,12,21,0.65,14,27,0.29,10,26
3/28/2019,6,0.31,10,20,0.62,14,26,0.28,15,26
3/28/2019,7,0.3,11,19,0.6,12,25,0.29,20,26
3/28/2019,8,0.31,16,18,0.59,16,24,0.32,24,26
3/28/2019,9,0.33,18,17,0.58,16,23,0.37,26,25
3/28/2019,10,0.35,13,17,0.59,14,22,0.42,27,25
3/28/2019,11,0.38,12,17,0.61,15,22,0.46,26,26
3/28/2019,12,0.4,12,17,0.63,14,22,0.48,17,27
3/28/2019,13,0.43,14,16,0.66,17,22,0.5,15,27
3/28/2019,14,0.45,16,16,0.69,17,22,0.5,13,27
3/28/2019,15,0.46,17,16,0.73,16,22,0.49,15,27
3/28/2019,16,0.45,14,16,0.8,21,22,0.47,16,27
3/28/2019,17,0.44,14,16,0.85,21,22,0.44,16,29
3/28/2019,18,0.44,20,17,0.89,21,22,0.41,19,31
3/28/2019,19,0.47,25,16,0.94,22,22,0.4,21,32
3/28/2019,20,0.48,25,17,0.98,26,22,0.4,22,32
3/28/2019,21,0.49,23,17,1.02,24,23,0.39,25,32
3/28/2019,22,0.5,23,17,1.03,24,24,0.4,21,32
3/28/2019,23,0.51,25,17,1.04,25,25,0.39,22,32
3/28/2019,24,0.53,25,18,1.02,25,26,0.39,26,33
3/29/2019,1,0.54,19,18,0.99,18,27,0.37,18,33
3/29/2019,2,0.52,16,18,0.94,12,27,0.35,14,32
3/29/2019,3,0.48,19,18,0.88,9,27,0.32,9,32
3/29/2019,4,0.45,10,17,0.82,9,27,0.3,10,32
3/29/2019,5,0.42,6,17,0.76,11,28,0.29,14,32
3/29/2019,6,0.4,10,17,0.71,13,28,0.28,14,32
3/29/2019,7,0.39,14,17,0.67,16,28,0.31,19,32
3/29/2019,8,0.38,16,17,0.64,18,29,0.33,15,32
3/29/2019,9,0.4,15,17,0.63,19,29,0.36,16,32
3/29/2019,10,0.42,14,18,0.65,18,30,0.39,17,33
3/29/2019,11,0.44,11,18,0.68,16,30,0.41,11,32
3/29/2019,12,0.46,11,17,0.72,16,30,0.43,10,32
3/29/2019,13,0.5,15,17,0.74,s/d,31,0.43,10,32
3/29/2019,14,0.53,19,18,0.79,17,31,0.44,12,32
3/29/2019,15,0.55,18,18,0.85,20,31,0.41,s/d,32
3/29/2019,16,0.55,19,18,0.93,22,31,0.4,s/d,33
3/29/2019,17,0.55,17,18,0.95,19,32,0.41,s/d,31
3/29/2019,18,0.55,18,18,0.99,23,32,0.43,s/d,29
3/29/2019,19,0.57,23,19,1,20,32,0.43,s/d,28
3/29/2019,20,0.58,23,19,1.01,20,34,0.45,s/d,29
3/29/2019,21,0.58,22,19,1,22,36,0.46,s/d,29
3/29/2019,22,0.59,24,19,1.01,24,36,0.45,s/d,29
3/29/2019,23,0.61,27,19,1,27,35,0.45,s/d,29
3/29/2019,24,0.64,26,19,0.98,26,35,0.44,s/d,29
3/30/2019,1,0.7,25,20,1.01,26,34,0.4,s/d,29
3/30/2019,2,0.76,24,20,1,22,35,0.36,s/d,29
3/30/2019,3,0.79,22,20,1,22,35,0.35,s/d,29
3/30/2019,4,0.81,20,20,1,23,36,0.33,s/d,29
3/30/2019,5,0.84,18,21,1.01,22,36,0.33,s/d,29
3/30/2019,6,0.85,17,21,1,21,37,0.34,s/d,29
3/30/2019,7,0.86,16,21,1.02,22,38,0.37,s/d,29
3/30/2019,8,0.9,18,22,1.01,22,39,0.39,s/d,29
3/30/2019,9,0.88,21,23,0.98,24,39,0.4,s/d,29
3/30/2019,10,0.83,21,23,0.97,23,38,0.41,s/d,29
3/30/2019,11,0.81,21,23,0.95,22,39,0.42,s/d,29
3/30/2019,12,0.79,20,24,0.91,19,40,0.44,s/d,29
3/30/2019,13,0.76,21,24,0.9,25,40,0.44,s/d,29
3/30/2019,14,0.74,27,25,0.87,25,41,0.43,s/d,29
3/30/2019,15,0.73,26,25,0.8,23,41,0.41,s/d,29
3/30/2019,16,0.68,27,25,0.75,19,41,0.39,s/d,28
3/30/2019,17,0.66,30,25,0.72,23,40,0.38,s/d,29
3/30/2019,18,0.68,34,24,0.72,28,39,0.38,s/d,28
3/30/2019,19,0.69,29,24,0.74,31,41,0.39,s/d,29
3/30/2019,20,0.69,31,25,0.78,33,41,0.4,s/d,29
3/30/2019,21,0.71,31,25,0.8,28,40,0.41,s/d,30
3/30/2019,22,0.72,26,25,0.82,25,41,0.43,s/d,30
3/30/2019,23,0.73,28,25,0.87,30,42,0.45,s/d,30
3/30/2019,24,0.74,29,25,0.92,29,42,0.48,s/d,30
3/31/2019,1,0.75,30,25,0.95,26,45,0.5,s/d,31
3/31/2019,2,0.75,25,26,0.96,23,47,0.52,s/d,32
3/31/2019,3,0.75,27,26,0.94,20,47,0.52,s/d,32
3/31/2019,4,0.73,24,26,0.91,20,47,0.51,s/d,32
3/31/2019,5,0.71,20,25,0.88,22,48,0.51,s/d,32
3/31/2019,6,0.68,18,25,0.85,16,48,0.5,s/d,32
3/31/2019,7,0.66,19,25,0.8,20,47,0.5,s/d,31
3/31/2019,8,0.64,18,25,0.77,16,48,0.5,s/d,32
3/31/2019,9,0.59,17,24,0.74,16,48,0.48,s/d,31
3/31/2019,10,0.56,15,24,0.72,18,47,0.46,s/d,30
3/31/2019,11,0.53,20,24,0.7,18,46,0.44,s/d,29
3/31/2019,12,0.52,12,23,0.68,14,44,0.43,s/d,29
3/31/2019,13,0.51,10,23,0.67,14,43,0.41,s/d,29
3/31/2019,14,0.51,11,23,0.67,16,43,0.38,s/d,28
3/31/2019,15,0.49,7,23,0.66,12,42,0.35,s/d,28
3/31/2019,16,0.47,8,23,0.64,13,42,0.32,s/d,27
3/31/2019,17,0.46,14,22,0.63,17,42,0.29,s/d,28
3/31/2019,18,0.45,19,22,0.61,21,42,0.27,s/d,29
3/31/2019,19,0.44,20,22,0.61,20,40,0.27,s/d,29
3/31/2019,20,0.45,27,22,0.62,22,38,0.27,s/d,28
3/31/2019,21,0.46,31,21,0.63,24,38,0.28,s/d,27
3/31/2019,22,0.48,29,21,0.64,22,36,0.28,s/d,27
3/31/2019,23,0.49,19,21,0.64,21,36,0.29,s/d,27
3/31/2019,24,0.5,17,21,0.65,22,36,0.28,s/d,28
4/1/2019,1,0.5,13,20,0.66,24,34,0.31,s/d,26
4/1/2019,2,0.5,11,19,0.7,24,31,0.32,s/d,25
4/1/2019,3,0.49,9,19,0.71,18,31,0.33,s/d,26
4/1/2019,4,0.48,8,19,0.7,13,31,0.33,s/d,26
4/1/2019,5,0.45,11,19,0.68,11,31,0.33,s/d,26
4/1/2019,6,0.42,11,19,0.67,14,32,0.33,s/d,26
4/1/2019,7,0.41,13,19,0.7,20,32,0.36,s/d,26
4/1/2019,8,0.43,20,18,0.74,24,31,0.39,s/d,26
4/1/2019,9,0.47,21,18,0.78,24,32,0.42,s/d,27
4/1/2019,10,0.5,19,19,0.78,19,32,0.43,s/d,28
4/1/2019,11,0.52,16,19,0.82,22,33,0.43,s/d,29
4/1/2019,12,0.54,18,20,0.88,22,33,0.43,s/d,30
4/1/2019,13,0.57,21,20,0.98,28,34,0.44,s/d,30
4/1/2019,14,0.6,21,19,1.07,24,34,0.44,s/d,29
4/1/2019,15,0.63,23,20,1.12,23,36,0.44,s/d,31
4/1/2019,16,0.64,24,20,1.18,26,37,0.42,s/d,31
4/1/2019,17,0.64,25,21,1.19,22,38,0.4,s/d,30
4/1/2019,18,0.64,26,21,1.26,26,38,0.41,s/d,28
4/1/2019,19,0.66,29,21,1.3,28,38,0.42,s/d,27
4/1/2019,20,0.68,26,22,1.28,24,40,0.43,s/d,27
4/1/2019,21,0.69,25,22,1.21,22,40,0.44,s/d,28
4/1/2019,22,0.69,24,22,1.15,24,40,0.44,s/d,27
4/1/2019,23,0.7,28,22,1.12,27,40,0.43,s/d,27
4/1/2019,24,0.7,25,23,1.06,26,40,0.44,s/d,28
4/2/2019,1,0.69,22,23,1.03,24,40,0.43,s/d,28
4/2/2019,2,0.69,22,24,0.96,24,41,0.43,s/d,29
4/2/2019,3,0.66,17,25,0.88,16,40,0.43,s/d,29
4/2/2019,4,0.63,13,24,0.85,16,39,0.42,s/d,29
4/2/2019,5,0.59,10,24,0.82,11,38,0.41,s/d,29
4/2/2019,6,0.56,13,24,0.79,11,37,0.4,s/d,29
4/2/2019,7,0.53,15,24,0.75,15,35,0.41,s/d,28
4/2/2019,8,0.5,15,24,0.72,12,34,0.41,s/d,28
4/2/2019,9,0.48,14,24,0.7,13,33,0.4,s/d,29
4/2/2019,10,0.46,14,23,0.68,13,32,0.4,s/d,28
4/2/2019,11,0.46,13,23,0.68,13,31,0.4,s/d,28
4/2/2019,12,0.48,16,22,0.68,12,31,0.42,s/d,28
4/2/2019,13,0.49,14,22,0.68,10,31,0.44,s/d,28
4/2/2019,14,0.51,13,23,0.69,15,30,0.45,s/d,28
4/2/2019,15,0.51,12,23,0.69,15,27,0.44,s/d,28
4/2/2019,16,0.52,16,23,0.69,16,26,0.44,s/d,28
4/2/2019,17,0.53,14,23,0.69,17,25,0.45,s/d,27
4/2/2019,18,0.55,15,24,0.69,18,25,0.44,s/d,27
4/2/2019,19,0.56,22,25,0.7,27,26,0.45,s/d,28
4/2/2019,20,0.62,32,27,0.76,32,25,0.47,s/d,29
4/2/2019,21,0.71,36,30,0.88,34,25,0.54,s/d,30
4/2/2019,22,0.83,35,32,1.01,35,26,0.64,s/d,31
4/2/2019,23,0.95,34,34,1.11,33,29,0.7,s/d,34
4/2/2019,24,0.94,9,37,1.12,14,27,0.68,s/d,41
4/3/2019,1,0.91,8,36,1.12,12,26,0.64,s/d,41
4/3/2019,2,0.87,5,35,1.11,10,25,0.61,s/d,41
4/3/2019,3,0.82,5,35,1.07,11,27,0.56,s/d,42
4/3/2019,4,0.73,s/d,36,1,10,27,0.49,s/d,42
4/3/2019,5,0.6,s/d,36,0.86,11,28,0.39,s/d,43
4/3/2019,6,0.45,10,36,0.73,15,29,0.26,s/d,43
4/3/2019,7,0.31,14,37,0.64,21,30,0.17,s/d,43
4/3/2019,8,0.31,18,37,0.68,32,31,0.18,s/d,43
4/3/2019,9,0.33,18,37,0.74,28,33,0.19,s/d,43
4/3/2019,10,0.36,18,38,0.79,27,34,0.21,s/d,43
4/3/2019,11,0.39,18,39,0.84,25,36,0.23,s/d,44
4/3/2019,12,0.41,15,39,0.88,20,38,0.24,s/d,44
4/3/2019,13,0.44,14,39,0.93,20,39,0.24,s/d,44
4/3/2019,14,0.46,11,39,0.98,20,40,0.27,28,44
4/3/2019,15,0.47,s/d,39,1,20,41,0.3,16,44
4/3/2019,16,0.48,s/d,38,1,22,41,0.32,16,44
4/3/2019,17,0.48,s/d,38,0.99,23,41,0.34,15,45
4/3/2019,18,0.49,7,37,1,25,42,0.35,21,47
4/3/2019,19,0.5,36,36,1.03,28,42,0.37,21,48
4/3/2019,20,0.53,37,34,1.05,29,41,0.4,25,47
4/3/2019,21,0.55,36,31,1.06,28,41,0.44,23,46
4/3/2019,22,0.57,30,29,1.04,26,39,0.46,22,45
4/3/2019,23,0.58,27,27,1.03,25,37,0.46,20,43
4/3/2019,24,0.59,21,24,0.98,19,38,0.46,17,35
4/4/2019,1,0.59,16,24,0.95,18,40,0.45,16,35
4/4/2019,2,0.57,12,25,0.91,13,41,0.43,14,35
4/4/2019,3,0.54,16,25,0.83,11,41,0.41,13,35
4/4/2019,4,0.5,12,25,0.77,13,41,0.39,15,35
4/4/2019,5,0.46,11,25,0.71,10,41,0.36,13,35
4/4/2019,6,0.43,16,24,0.67,12,42,0.34,17,35
4/4/2019,7,0.42,21,24,0.64,14,43,0.34,22,36
4/4/2019,8,0.43,26,24,0.64,18,42,0.36,20,36
4/4/2019,9,0.49,34,24,0.64,18,43,0.39,20,37
4/4/2019,10,0.53,29,24,0.65,15,43,0.42,17,39
4/4/2019,11,0.57,30,24,0.66,19,42,0.46,23,40
4/4/2019,12,0.62,32,24,0.68,18,44,0.5,25,41
4/4/2019,13,0.66,26,28,s/d,s/d,46,0.51,16,46
4/4/2019,14,0.7,24,30,s/d,20,51,0.51,17,47
4/4/2019,15,0.72,23,29,s/d,23,51,0.5,17,46
4/4/2019,16,0.71,21,28,s/d,23,53,0.47,17,45
4/4/2019,17,0.67,21,27,s/d,22,54,0.43,18,44
4/4/2019,18,0.64,21,27,s/d,23,54,0.4,19,42
4/4/2019,19,0.62,25,27,0.71,24,54,0.35,22,40
4/4/2019,20,0.59,29,27,0.72,24,54,0.31,20,40
4/4/2019,21,0.57,22,27,0.73,24,54,0.28,s/d,39
4/4/2019,22,0.53,21,26,0.77,22,54,0.26,s/d,39
4/4/2019,23,0.51,21,26,0.77,21,55,0.24,s/d,38
4/4/2019,24,0.49,17,25,0.76,18,54,0.23,s/d,37
4/5/2019,1,0.47,11,25,0.74,14,52,0.22,s/d,36
4/5/2019,2,0.44,7,25,0.7,12,52,0.21,s/d,36
4/5/2019,3,0.41,6,24,0.67,11,52,0.21,s/d,36
4/5/2019,4,0.39,6,24,0.61,9,52,0.2,s/d,35
4/5/2019,5,0.36,6,24,0.56,11,51,0.2,s/d,35
4/5/2019,6,0.35,11,24,0.51,14,49,0.19,s/d,34
4/5/2019,7,0.34,18,24,0.47,18,49,0.2,s/d,33
4/5/2019,8,0.36,23,24,0.5,23,50,0.21,21,32
4/5/2019,9,0.39,25,24,0.51,25,49,0.21,16,31
4/5/2019,10,0.42,23,24,0.55,24,49,0.21,13,28
4/5/2019,11,0.44,20,24,0.59,23,51,0.2,14,27
4/5/2019,12,0.46,19,23,0.68,26,48,0.2,13,26
4/5/2019,13,0.49,22,19,0.74,24,s/d,0.2,14,21
4/5/2019,14,0.52,20,17,0.79,22,s/d,0.2,16,19
4/5/2019,15,0.53,20,19,0.82,22,s/d,0.19,15,20
4/5/2019,16,0.53,22,19,0.85,25,s/d,0.18,15,23
4/5/2019,17,0.53,23,20,0.86,27,s/d,0.17,15,26
4/5/2019,18,0.53,25,21,0.89,26,s/d,0.17,18,27
4/5/2019,19,0.54,30,21,0.94,29,s/d,0.18,23,28
4/5/2019,20,0.54,33,20,0.93,29,s/d,0.19,28,28
4/5/2019,21,0.57,38,20,0.93,29,s/d,0.22,27,29
4/5/2019,22,0.61,41,21,0.94,28,s/d,0.24,23,30
4/5/2019,23,0.64,38,22,0.95,30,s/d,0.29,26,31
4/5/2019,24,0.68,37,23,0.9,28,s/d,0.33,25,32
4/6/2019,1,0.72,36,24,0.87,27,s/d,0.4,26,33
4/6/2019,2,0.76,35,25,0.82,19,s/d,0.44,25,33
4/6/2019,3,0.75,19,25,0.72,14,s/d,0.46,25,34
4/6/2019,4,0.75,22,25,0.65,14,s/d,0.45,24,34
4/6/2019,5,0.77,33,25,0.59,12,s/d,0.46,23,34
4/6/2019,6,0.77,31,26,0.56,18,s/d,0.51,26,35
4/6/2019,7,0.76,30,26,0.56,25,s/d,0.55,22,36
4/6/2019,8,0.75,30,27,0.59,24,s/d,0.62,26,38
4/6/2019,9,0.73,32,27,0.59,19,s/d,0.63,25,40
4/6/2019,10,0.71,29,27,0.58,15,s/d,0.6,18,40
4/6/2019,11,0.71,15,26,0.59,11,s/d,0.59,16,40
4/6/2019,12,0.71,15,26,0.59,8,s/d,0.58,15,40
4/6/2019,13,0.66,15,25,0.59,9,s/d,0.55,15,40
4/6/2019,14,0.63,19,25,0.57,9,s/d,0.49,15,40
4/6/2019,15,0.6,19,25,0.52,10,s/d,0.4,14,40
4/6/2019,16,0.58,18,24,0.48,10,s/d,0.31,15,38
4/6/2019,17,0.55,18,24,0.46,9,s/d,0.25,16,35
4/6/2019,18,0.53,20,24,0.46,11,s/d,0.25,18,35
4/6/2019,19,0.54,24,24,0.47,15,s/d,0.26,24,35
4/6/2019,20,0.58,35,24,0.49,19,s/d,0.29,23,36
4/6/2019,21,0.62,39,25,0.51,23,s/d,0.34,26,36
4/6/2019,22,0.67,38,25,0.54,22,s/d,0.39,26,36
4/6/2019,23,0.74,40,25,0.57,21,s/d,0.43,24,36
4/6/2019,24,0.82,37,25,0.59,20,s/d,0.46,25,36
4/7/2019,1,0.89,35,25,0.61,20,s/d,0.49,23,35
4/7/2019,2,0.95,34,25,0.63,20,s/d,0.51,24,35
4/7/2019,3,0.97,32,25,0.62,15,s/d,0.52,21,35
4/7/2019,4,0.95,32,25,0.61,13,s/d,0.5,22,35
4/7/2019,5,0.92,26,24,0.6,14,s/d,0.48,25,35
4/7/2019,6,0.87,25,24,0.59,20,s/d,0.45,25,34
4/7/2019,7,0.81,27,23,0.58,21,s/d,0.44,23,33
4/7/2019,8,0.75,29,23,0.59,21,s/d,0.44,22,31
4/7/2019,9,0.69,26,23,0.58,18,s/d,0.42,21,30
4/7/2019,10,0.65,25,23,0.58,16,s/d,0.41,20,30
4/7/2019,11,0.64,19,23,0.59,15,s/d,0.41,s/d,29
4/7/2019,12,0.64,20,23,0.61,16,s/d,0.42,s/d,29
4/7/2019,13,0.63,16,24,0.62,13,s/d,0.41,s/d,30
4/7/2019,14,0.64,21,25,0.62,9,s/d,0.41,s/d,30
4/7/2019,15,0.63,21,26,0.6,10,s/d,0.4,s/d,31
4/7/2019,16,0.62,19,26,0.58,8,s/d,0.38,s/d,32
4/7/2019,17,0.61,21,27,0.57,9,s/d,0.37,s/d,33
4/7/2019,18,0.59,24,27,0.56,12,s/d,0.37,s/d,33
4/7/2019,19,0.59,29,27,0.56,15,s/d,0.4,s/d,33
4/7/2019,20,0.62,42,28,0.56,22,s/d,0.43,s/d,34
4/7/2019,21,0.68,46,27,0.58,25,s/d,0.47,s/d,34
4/7/2019,22,0.72,41,27,0.6,24,s/d,0.49,s/d,34
4/7/2019,23,0.76,45,28,0.62,21,s/d,0.51,s/d,33
4/7/2019,24,0.8,45,28,0.64,22,s/d,0.54,s/d,33
4/8/2019,1,0.82,41,28,0.65,19,s/d,0.54,s/d,33
4/8/2019,2,0.83,37,28,0.65,19,s/d,0.55,s/d,33
4/8/2019,3,0.83,40,28,0.64,18,s/d,0.54,s/d,34
4/8/2019,4,0.8,39,29,0.61,14,s/d,0.5,s/d,34
4/8/2019,5,0.74,36,29,0.58,13,s/d,0.47,s/d,34
4/8/2019,6,0.7,41,29,0.55,18,s/d,0.45,s/d,34
4/8/2019,7,0.67,42,29,0.54,26,s/d,0.46,s/d,34
4/8/2019,8,0.69,44,29,0.54,29,s/d,0.5,s/d,34
4/8/2019,9,0.74,51,30,0.6,35,s/d,0.55,s/d,35
4/8/2019,10,0.81,53,31,0.68,35,s/d,0.61,s/d,36
4/8/2019,11,0.86,53,31,0.75,36,s/d,0.64,s/d,38
4/8/2019,12,0.88,45,32,0.83,40,s/d,0.67,s/d,39
4/8/2019,13,0.91,52,32,0.9,38,s/d,0.73,s/d,41
4/8/2019,14,0.94,57,33,0.94,28,s/d,0.76,s/d,42
4/8/2019,15,0.94,48,33,0.96,32,s/d,0.74,s/d,43
4/8/2019,16,0.9,42,34,0.97,46,s/d,0.67,s/d,43
4/8/2019,17,0.83,43,34,0.92,27,s/d,0.6,41,44
4/8/2019,18,0.77,42,34,0.88,43,41,0.55,45,44
4/8/2019,19,0.75,54,34,0.86,36,41,0.54,51,46
4/8/2019,20,0.78,67,35,0.87,45,42,0.55,50,48
4/8/2019,21,0.82,72,35,0.88,47,43,0.55,51,48
4/8/2019,22,0.87,76,35,0.88,37,44,0.54,34,48
4/8/2019,23,0.93,68,35,0.88,32,43,0.53,32,48
4/8/2019,24,0.95,59,35,0.87,30,43,0.53,30,49
4/9/2019,1,0.94,33,35,0.86,24,44,0.51,23,49
4/9/2019,2,0.93,21,35,0.82,21,45,0.49,20,49
4/9/2019,3,0.88,14,35,0.76,18,46,0.45,18,49
4/9/2019,4,0.8,10,36,0.68,13,47,0.41,18,50
4/9/2019,5,0.73,16,36,0.6,15,51,0.39,24,51
4/9/2019,6,0.65,34,36,0.57,21,53,0.41,s/d,52
4/9/2019,7,0.63,44,37,0.55,28,53,0.45,s/d,53
4/9/2019,8,0.69,51,37,0.55,31,53,0.51,s/d,55
4/9/2019,9,0.75,46,37,0.55,24,53,0.55,s/d,55
4/9/2019,10,0.78,35,36,0.56,21,52,0.59,s/d,55
4/9/2019,11,0.8,25,35,0.57,18,51,0.62,s/d,54
4/9/2019,12,0.82,28,34,0.58,17,50,0.64,s/d,54
4/9/2019,13,0.87,27,33,0.6,20,48,0.64,s/d,52
4/9/2019,14,0.91,s/d,32,0.62,20,47,0.62,s/d,51
4/9/2019,15,0.81,s/d,31,0.63,17,45,0.58,s/d,49
4/9/2019,16,0.65,18,30,0.62,16,44,0.54,s/d,49
4/9/2019,17,0.55,21,29,0.62,20,43,0.52,s/d,49
4/9/2019,18,0.51,28,29,0.7,33,43,0.49,s/d,51
4/9/2019,19,0.52,34,29,0.78,34,43,0.48,s/d,50
4/9/2019,20,0.52,34,28,0.84,35,42,0.48,s/d,48
4/9/2019,21,0.52,33,27,0.86,30,41,0.48,s/d,47
4/9/2019,22,0.53,29,27,0.88,32,45,0.49,s/d,46
4/9/2019,23,0.58,33,26,0.91,31,46,0.5,s/d,46
4/9/2019,24,0.59,19,26,0.9,16,47,0.48,s/d,45
4/10/2019,1,0.59,16,25,0.89,19,47,0.45,s/d,45
4/10/2019,2,0.57,14,24,0.8,17,46,0.44,s/d,44
4/10/2019,3,0.52,9,24,0.71,10,45,0.42,s/d,43
4/10/2019,4,0.47,7,23,0.63,10,44,0.4,s/d,42
4/10/2019,5,0.44,9,22,0.58,10,41,0.38,s/d,41
4/10/2019,6,0.41,16,22,0.52,11,39,0.37,s/d,40
4/10/2019,7,0.37,22,21,0.48,15,40,0.37,s/d,39
4/10/2019,8,0.38,23,20,0.48,21,40,0.38,s/d,38
4/10/2019,9,0.38,18,20,0.48,16,40,0.41,s/d,39
4/10/2019,10,0.39,18,20,0.48,15,40,0.44,s/d,38
4/10/2019,11,0.42,16,20,0.5,15,40,0.46,s/d,38
4/10/2019,12,0.44,16,20,0.52,16,39,0.48,s/d,38
4/10/2019,13,0.47,21,20,0.54,17,39,0.51,s/d,38
4/10/2019,14,0.49,22,20,0.57,18,39,0.53,s/d,39
4/10/2019,15,0.51,21,21,0.58,18,39,0.54,s/d,40
4/10/2019,16,0.49,19,21,0.57,18,39,0.55,s/d,41
4/10/2019,17,0.49,18,21,0.57,20,39,0.54,s/d,41
4/10/2019,18,0.49,21,21,0.57,22,39,0.55,s/d,38
4/10/2019,19,0.51,29,20,0.56,24,39,0.58,s/d,38
4/10/2019,20,0.54,29,20,0.56,22,40,0.61,s/d,39
4/10/2019,21,0.56,27,20,0.55,22,40,0.62,s/d,40
4/10/2019,22,0.57,24,20,0.57,26,35,0.61,s/d,42
4/10/2019,23,0.57,16,21,0.61,27,41,0.59,s/d,42
4/10/2019,24,0.57,14,21,0.63,25,40,0.57,s/d,42
4/11/2019,1,0.56,12,21,0.66,25,38,0.56,s/d,42
4/11/2019,2,0.54,11,21,0.67,22,37,0.52,s/d,42
4/11/2019,3,0.5,7,20,0.67,13,37,0.47,s/d,42
4/11/2019,4,0.44,5,20,0.65,10,37,0.42,s/d,41
4/11/2019,5,0.39,4,20,0.64,9,37,0.37,s/d,41
4/11/2019,6,0.34,6,20,0.6,12,37,0.35,s/d,40
4/11/2019,7,0.31,9,19,0.56,18,35,0.34,s/d,40
4/11/2019,8,0.32,14,19,0.58,20,35,0.32,s/d,38
4/11/2019,9,0.33,14,18,0.6,20,35,0.3,s/d,36
4/11/2019,10,0.35,14,18,0.62,22,36,0.28,s/d,35
4/11/2019,11,0.36,14,18,0.68,24,35,0.27,s/d,33
4/11/2019,12,0.38,13,17,0.74,24,36,0.27,s/d,33
4/11/2019,13,0.4,13,16,0.78,22,35,0.26,s/d,31
